-8.217458777057014885e+00,4.190473327084216493e+01
-8.217457677265693761e+00,4.190482333060077025e+01
-8.217446679076520155e+00,4.190572392810763347e+01
-8.217445579230005848e+00,4.190581398785039369e+01
-8.217444479378473332e+00,4.190590404759170440e+01
-8.217443379521924385e+00,4.190599410733157981e+01
-8.217442279660355453e+00,4.190608416707001993e+01
-8.217441179793770090e+00,4.190617422680701765e+01
-8.217440079922166518e+00,4.190626428654257296e+01
-8.217438980045544739e+00,4.190635434627668587e+01
-8.217437880163904751e+00,4.190644440600935638e+01
-8.217432798595764254e+00,4.189698730478914257e+01
-8.217431699066523265e+00,4.189707736466910148e+01
-8.217430599532269397e+00,4.189716742454760379e+01
-8.217429499992997322e+00,4.189725748442469211e+01
-8.217428400448710590e+00,4.189734754430030961e+01
-8.217427300899405651e+00,4.189743760417449181e+01
-8.217426201345084280e+00,4.189752766404724582e+01
-8.217425101785750030e+00,4.189761772391856454e+01
-8.217339320700761007e+00,4.190464238944093012e+01
-8.217338220745070032e+00,4.190473244919839857e+01
-8.217337120784359072e+00,4.190482250895443173e+01
-8.217336020818631681e+00,4.190491256870902248e+01
-8.217334920847886082e+00,4.190500262846217083e+01
-8.217333820872120498e+00,4.190509268821387678e+01
-8.217332720891336706e+00,4.190518274796414033e+01
-8.217331620905536482e+00,4.190527280771296859e+01
-8.217330520914716274e+00,4.190536286746035444e+01
-8.217329420918877858e+00,4.190545292720629078e+01
-8.217328320918023010e+00,4.190554298695079183e+01
-8.217327220912146402e+00,4.190563304669385047e+01
-8.217326120901255138e+00,4.190572310643547382e+01
-8.217325020885342113e+00,4.190581316617564767e+01
-8.217323920864412656e+00,4.190590322591438621e+01
-8.217322820838463215e+00,4.190599328565167525e+01
-8.217321720807495566e+00,4.190608334538753610e+01
-8.217320620771509709e+00,4.190617340512194744e+01
-8.217319520730503868e+00,4.190626346485492348e+01
-8.217318420684481595e+00,4.190635352458645713e+01
-8.217317320633437561e+00,4.190644358431655547e+01
-8.217316220577377095e+00,4.190653364404520431e+01
-8.217315120516296645e+00,4.190662370377241785e+01
-8.217312256853391617e+00,4.189698648324080210e+01
-8.217311157154826518e+00,4.189707654311816754e+01
-8.217310057451248539e+00,4.189716660299409767e+01
-8.217308957742654130e+00,4.189725666286859251e+01
-8.217307858029039735e+00,4.189734672274164495e+01
-8.217306758310410686e+00,4.189743678261325499e+01
-8.217305658586765205e+00,4.189752684248341552e+01
-8.217304558858101515e+00,4.189761690235214786e+01
-8.217303459124419618e+00,4.189770696221943069e+01
-8.217302359385724841e+00,4.189779702208528533e+01
-8.217301259642010081e+00,4.189788708194968336e+01
-8.217300159893278888e+00,4.189797714181264610e+01
-8.217218764563222422e+00,4.190464156767319537e+01
-8.217217664438141611e+00,4.190473162742808455e+01
-8.217216564308042592e+00,4.190482168718153844e+01
-8.217215464172925365e+00,4.190491174693353571e+01
-8.217214364032788154e+00,4.190500180668411900e+01
-8.217213263887630958e+00,4.190509186643323147e+01
-8.217212163737459107e+00,4.190518192618091575e+01
-8.217211063582263719e+00,4.190527198592716474e+01
-8.217209963422051899e+00,4.190536204567197132e+01
-8.217208863256820095e+00,4.190545210541532839e+01
-8.217207763086566530e+00,4.190554216515725017e+01
-8.217206662911296533e+00,4.190563222489772244e+01
-8.217205562731006552e+00,4.190572228463675941e+01
-8.217204462545696586e+00,4.190581234437436819e+01
-8.217203362355368412e+00,4.190590240411052037e+01
-8.217202262160022030e+00,4.190599246384523013e+01
-8.217201161959653888e+00,4.190608252357851171e+01
-8.217200061754265761e+00,4.190617258331034378e+01
-8.217198961543861202e+00,4.190626264304073345e+01
-8.217197861328434882e+00,4.190635270276968072e+01
-8.217196761107988578e+00,4.190644276249719979e+01
-8.217195660882524066e+00,4.190653282222326936e+01
-8.217194560652041346e+00,4.190662288194789653e+01
-8.217193914836750324e+00,4.189680554181202865e+01
-8.217193460416538642e+00,4.190671294167108130e+01
-8.217192814978901083e+00,4.189689560168969962e+01
-8.217192360176014176e+00,4.190680300139282366e+01
-8.217191715116033635e+00,4.189698566156593529e+01
-8.217191259930471503e+00,4.190689306111312362e+01
-8.217190615248147978e+00,4.189707572144072856e+01
-8.217190159679910622e+00,4.190698312083199539e+01
-8.217189515375245890e+00,4.189716578131407232e+01
-8.217188415497325593e+00,4.189725584118598789e+01
-8.217187315614388865e+00,4.189734590105644685e+01
-8.217186215726433929e+00,4.189743596092547762e+01
-8.217185115833460785e+00,4.189752602079306598e+01
-8.217184015935471209e+00,4.189761608065921905e+01
-8.217182916032463424e+00,4.189770614052391551e+01
-8.217181816124437432e+00,4.189779620038718377e+01
-8.217180716211395008e+00,4.189788626024900964e+01
-8.217179616293334377e+00,4.189797632010938599e+01
-8.217178516370255537e+00,4.189806637996832706e+01
-8.217177416442156712e+00,4.189815643982582571e+01
-8.217176316509041456e+00,4.189824649968188908e+01
-8.217099308720149153e+00,4.190455068602517485e+01
-8.217098208430700268e+00,4.190464074577892006e+01
-8.217097108136233174e+00,4.190473080553122998e+01
-8.217096007836746097e+00,4.190482086528209749e+01
-8.217094907532239034e+00,4.190491092503151549e+01
-8.217093807222711987e+00,4.190500098477951241e+01
-8.217092706908164956e+00,4.190509104452604561e+01
-8.217091606588597941e+00,4.190518110427114351e+01
-8.217090506264010941e+00,4.190527116401480612e+01
-8.217089405934403956e+00,4.190536122375702632e+01
-8.217088305599776987e+00,4.190545128349781123e+01
-8.217087205260131810e+00,4.190554134323715374e+01
-8.217086104915464873e+00,4.190563140297505385e+01
-8.217085004565777950e+00,4.190572146271149734e+01
-8.217083904211071044e+00,4.190581152244651975e+01
-8.217082803851344153e+00,4.190590158218008554e+01
-8.217081703486597277e+00,4.190599164191222314e+01
-8.217080603116832194e+00,4.190608170164291835e+01
-8.217079502742043573e+00,4.190617176137216404e+01
-8.217078402362236744e+00,4.190626182109998155e+01
-8.217077301977408155e+00,4.190635188082634954e+01
-8.217076201587559581e+00,4.190644194055128224e+01
-8.217075101192692799e+00,4.190653200027476544e+01
-8.217074000792804256e+00,4.190662205999681333e+01
-8.217073373443053441e+00,4.189680472001581535e+01
-8.217072900387895729e+00,4.190671211971741883e+01
-8.217072273415880090e+00,4.189689477989090705e+01
-8.217071799977967217e+00,4.190680217943658192e+01
-8.217071173383692084e+00,4.189698483976455634e+01
-8.217070699563016944e+00,4.190689223915430972e+01
-8.217070073346485870e+00,4.189707489963676323e+01
-8.217069599143046688e+00,4.190698229887058091e+01
-8.217068973304261448e+00,4.189716495950752062e+01
-8.217068498718058223e+00,4.190707235858542390e+01
-8.217067873257017041e+00,4.189725501937686403e+01
-8.217066773204754426e+00,4.189734507924474372e+01
-8.217065673147473603e+00,4.189743513911118811e+01
-8.217064573085174572e+00,4.189752519897619010e+01
-8.217063473017859110e+00,4.189761525883977100e+01
-8.217062372945521886e+00,4.189770531870188819e+01
-8.217061272868168231e+00,4.189779537856257718e+01
-8.217060172785794592e+00,4.189788543842181667e+01
-8.217059072698404520e+00,4.189797549827960665e+01
-8.217057972605994465e+00,4.189806555813596844e+01
-8.217056872508566201e+00,4.189815561799088783e+01
-8.217055772406117953e+00,4.189824567784436482e+01
-8.217054672298653273e+00,4.189833573769639941e+01
-8.217053572186170385e+00,4.189842579754699159e+01
-8.216980953664643650e+00,4.190436974450026497e+01
-8.216979853215850227e+00,4.190445980425430150e+01
-8.216978752762036819e+00,4.190454986400691695e+01
-8.216977652303199875e+00,4.190463992375808289e+01
-8.216976551839342946e+00,4.190472998350780642e+01
-8.216975451370467809e+00,4.190482004325609466e+01
-8.216974350896570911e+00,4.190491010300294050e+01
-8.216973250417652253e+00,4.190500016274834394e+01
-8.216972149933715386e+00,4.190509022249231208e+01
-8.216971049444756758e+00,4.190518028223481650e+01
-8.216969948950778146e+00,4.190527034197590694e+01
-8.216968848451775997e+00,4.190536040171554077e+01
-8.216967747947757417e+00,4.190545046145373931e+01
-8.216966647438715299e+00,4.190554052119050255e+01
-8.216965546924653196e+00,4.190563058092580917e+01
-8.216964446405569333e+00,4.190572064065968760e+01
-8.216963345881465486e+00,4.190581070039213074e+01
-8.216962245352339878e+00,4.190590076012311016e+01
-8.216961144818194285e+00,4.190599081985266139e+01
-8.216960044279028708e+00,4.190608087958077732e+01
-8.216958943734841370e+00,4.190617093930744375e+01
-8.216957843185632271e+00,4.190626099903267487e+01
-8.216956742631401411e+00,4.190635105875645650e+01
-8.216955642072152344e+00,4.190644111847880282e+01
