5.676454280351256321e-01,4.211104422589810525e+01,0.000000000000000000e+00
5.676454280351256321e-01,4.211113405742651850e+01,0.000000000000000000e+00
5.676454280351256321e-01,4.211122388895493174e+01,0.000000000000000000e+00
5.676454280351256321e-01,4.211131372048333787e+01,0.000000000000000000e+00
5.677352595635376531e-01,4.211104422589810525e+01,0.000000000000000000e+00
5.677352595635376531e-01,4.211113405742651850e+01,0.000000000000000000e+00
5.677352595635376531e-01,4.211131372048333787e+01,0.000000000000000000e+00
5.677352595635376531e-01,4.211149338354016436e+01,0.000000000000000000e+00
5.678250910919495631e-01,4.211122388895493174e+01,0.000000000000000000e+00
5.678250910919495631e-01,4.211149338354016436e+01,0.000000000000000000e+00
5.683640802624212451e-01,4.202229067582709376e+01,0.000000000000000000e+00
5.683640802624212451e-01,4.202238050735550701e+01,0.000000000000000000e+00
5.683640802624212451e-01,4.211284085646634168e+01,0.000000000000000000e+00
5.683640802624212451e-01,4.211293068799475492e+01,0.000000000000000000e+00
5.685437433192451762e-01,4.202220084429868052e+01,0.000000000000000000e+00
5.685437433192451762e-01,4.202229067582709376e+01,0.000000000000000000e+00
5.685437433192451762e-01,4.202238050735550701e+01,0.000000000000000000e+00
5.685437433192451762e-01,4.202247033888392025e+01,0.000000000000000000e+00
5.686335748476570862e-01,4.202211101277027439e+01,0.000000000000000000e+00
5.686335748476570862e-01,4.202220084429868052e+01,0.000000000000000000e+00
5.686335748476570862e-01,4.211284085646634168e+01,0.000000000000000000e+00
5.686335748476570862e-01,4.211293068799475492e+01,0.000000000000000000e+00
5.688132379044810172e-01,4.211679344371646749e+01,0.000000000000000000e+00
5.688132379044810172e-01,4.211697310677329398e+01,0.000000000000000000e+00
5.689030694328930382e-01,4.211679344371646749e+01,0.000000000000000000e+00
5.689030694328930382e-01,4.211697310677329398e+01,0.000000000000000000e+00
5.690827324897168582e-01,4.202202118124186114e+01,0.000000000000000000e+00
5.690827324897168582e-01,4.202211101277027439e+01,0.000000000000000000e+00
5.692623955465407892e-01,4.202247033888392025e+01,0.000000000000000000e+00
5.692623955465407892e-01,4.202256017041233349e+01,0.000000000000000000e+00
5.697115531886005613e-01,4.202193134971344790e+01,0.000000000000000000e+00
5.697115531886005613e-01,4.202202118124186114e+01,0.000000000000000000e+00
5.698013847170124713e-01,4.202184151818503466e+01,0.000000000000000000e+00
5.698013847170124713e-01,4.202193134971344790e+01,0.000000000000000000e+00
5.698912162454244923e-01,4.197396131354146576e+01,0.000000000000000000e+00
5.698912162454244923e-01,4.197405114506987900e+01,0.000000000000000000e+00
5.698912162454244923e-01,4.202175168665662142e+01,0.000000000000000000e+00
5.698912162454244923e-01,4.202184151818503466e+01,0.000000000000000000e+00
5.698912162454244923e-01,4.202247033888392025e+01,0.000000000000000000e+00
5.698912162454244923e-01,4.202256017041233349e+01,0.000000000000000000e+00
5.700708793022484233e-01,4.197396131354146576e+01,0.000000000000000000e+00
5.700708793022484233e-01,4.197405114506987900e+01,0.000000000000000000e+00
5.701607108306603333e-01,4.202166185512821528e+01,0.000000000000000000e+00
5.701607108306603333e-01,4.202175168665662142e+01,0.000000000000000000e+00
5.705200369443080843e-01,4.202157202359980204e+01,0.000000000000000000e+00
5.705200369443080843e-01,4.202166185512821528e+01,0.000000000000000000e+00
5.706098684727201054e-01,4.202238050735550701e+01,0.000000000000000000e+00
5.706098684727201054e-01,4.202247033888392025e+01,0.000000000000000000e+00
5.709691945863678564e-01,4.202148219207138879e+01,0.000000000000000000e+00
5.709691945863678564e-01,4.202157202359980204e+01,0.000000000000000000e+00
5.710590261147798774e-01,4.200872611503689313e+01,0.000000000000000000e+00
5.710590261147798774e-01,4.200890577809371251e+01,0.000000000000000000e+00
5.711488576431917874e-01,4.200863628350847989e+01,0.000000000000000000e+00
5.711488576431917874e-01,4.200872611503689313e+01,0.000000000000000000e+00
5.712386891716036974e-01,4.200872611503689313e+01,0.000000000000000000e+00
5.712386891716036974e-01,4.200890577809371251e+01,0.000000000000000000e+00
5.712386891716036974e-01,4.202139236054297555e+01,0.000000000000000000e+00
5.712386891716036974e-01,4.202148219207138879e+01,0.000000000000000000e+00
5.713285207000157184e-01,4.200854645198006665e+01,0.000000000000000000e+00
5.713285207000157184e-01,4.200863628350847989e+01,0.000000000000000000e+00
