-3.190038362470284383e-01,4.268589314849560168e+01,0.000000000000000000e+00
-3.189980323229318349e-01,4.268319157902075034e+01,0.000000000000000000e+00
-3.189864201356792384e-01,4.268346145043997808e+01,0.000000000000000000e+00
-3.189689959905149808e-01,4.268670276232822403e+01,0.000000000000000000e+00
-3.188896456928830836e-01,4.268571037833787329e+01,0.000000000000000000e+00
-3.188819032579365276e-01,4.268589029252375155e+01,0.000000000000000000e+00
-3.188761046175367930e-01,4.268318872318738499e+01,0.000000000000000000e+00
-3.188722337306911236e-01,4.268327868031990135e+01,0.000000000000000000e+00
-3.188644919037222913e-01,4.268345859457980396e+01,0.000000000000000000e+00
-3.188567500057181703e-01,4.268363850883290667e+01,0.000000000000000000e+00
-3.188470614215010990e-01,4.268669990627595467e+01,0.000000000000000000e+00
-3.188431900175334177e-01,4.268678986335100944e+01,0.000000000000000000e+00
-3.187754557876209538e-01,4.268552760807944679e+01,0.000000000000000000e+00
-3.187677130726361274e-01,4.268570752225425480e+01,0.000000000000000000e+00
-3.187348214404763791e-01,4.268363565282522387e+01,0.000000000000000000e+00
-3.187270791203860587e-01,4.268381556705364943e+01,0.000000000000000000e+00
-3.187212552907291996e-01,4.268678700716014873e+01,0.000000000000000000e+00
-3.187173836934469873e-01,4.268687696422458089e+01,0.000000000000000000e+00
-3.186573950426064283e-01,4.268543479480306502e+01,0.000000000000000000e+00
-3.186535235362169538e-01,4.268552475188408124e+01,0.000000000000000000e+00
-3.186051502218567588e-01,4.268381271089845796e+01,0.000000000000000000e+00
-3.186012788596453982e-01,4.268390266800118127e+01,0.000000000000000000e+00
-3.185954488088545422e-01,4.268687410789513592e+01,0.000000000000000000e+00
-3.185877052098977091e-01,4.268705402200100707e+01,0.000000000000000000e+00
-3.185432062950737109e-01,4.268525202433772137e+01,0.000000000000000000e+00
-3.185354629845041363e-01,4.268543193848699246e+01,0.000000000000000000e+00
-3.185103216079072652e-01,4.268318015490952178e+01,0.000000000000000000e+00
-3.185064501945036874e-01,4.268327011201522225e+01,0.000000000000000000e+00
-3.184793498033534620e-01,4.268389981170742686e+01,0.000000000000000000e+00
-3.184716066745955088e-01,4.268407972588988031e+01,0.000000000000000000e+00
-3.184657699919625218e-01,4.268705116552404633e+01,0.000000000000000000e+00
-3.184618979902846814e-01,4.268714112256547821e+01,0.000000000000000000e+00
-3.184251464099889239e-01,4.268515921084163267e+01,0.000000000000000000e+00
-3.184212746058108778e-01,4.268524916790988755e+01,0.000000000000000000e+00
-3.183922655447133931e-01,4.268308734145917782e+01,0.000000000000000000e+00
-3.183883939735526747e-01,4.268317729855764497e+01,0.000000000000000000e+00
-3.183496772850128997e-01,4.268407686944861013e+01,0.000000000000000000e+00
