z,x,y,B2,B3,B4,B8,CumCost,LT2,LT3,LT4,LT8,RT23,RT24,RT28,RT34,RT38,RT48,z_pred
0.18493512297837,-0.318822872429334,42.6858438859456,0.042800000000000005,0.0515,0.0199,0.0001,7.071677982965615,-3.1512171763943857,-2.9661734713124464,-3.9170355472516905,-9.210340371976182,1.0623846537876502,0.8044903188599792,0.342139057746707,0.7572495668040599,0.32204819273970225,0.4252867308975734,0.4522373073312453
0.38464174192158507,-0.318819001106329,42.6859338430324,0.042800000000000005,0.0506,0.0162,0.0001,9.982706281125589,-3.1512171763943857,-2.9838037026887174,-4.122744036743799,-9.210340371976182,1.0561074019563723,0.7643494595612249,0.342139057746707,0.7237421668907118,0.3239623707900503,0.4476212463643424,1.2835586248341657
4.73027900985769,-0.31881512976556103,42.6860238001175,0.042,0.0489,0.0162,0.0001,9.982706228889668,-3.1700856606987684,-3.0179778825013113,-4.122744036743799,-9.210340371976182,1.05040056094493,0.7689261405620871,0.3441876774005249,0.7320313498979558,0.327672785219095,0.4476212463643424,5.062792554324677
6.463910920713952,-0.318811258407034,42.6861137572008,0.0418,0.047900000000000005,0.0164,0.0001,9.982706176674002,-3.1748589394514264,-3.038639774565268,-4.110473944151984,-9.210340371976182,1.0448289942185225,0.7723826942069132,0.34470592955624124,0.7392431665668076,0.3299161216463592,0.4462890379880755,6.667464337384859
0.160305223375451,-0.318809334302932,42.683322230913504,0.0383,0.0434,0.016300000000000002,0.0023,5.009495235075019,-3.2623053827955366,-3.137295837875778,-4.1165901711694195,-6.074846156047032,1.0398462725161428,0.7924775717639139,0.5370186007999836,0.7621103164089202,0.5164403768073774,0.6776451724743149,0.5946887501634812
6.6508973559009315,-0.31880738703074296,42.6862037142825,0.0418,0.048400000000000006,0.016800000000000002,0.0001,9.982706124521934,-3.1748589394514264,-3.0282554652595515,-4.086376392572924,-9.210340371976182,1.0484118582047404,0.7769374708658263,0.34470592955624124,0.7410613155370293,0.3287886595888969,0.4436726795685344,6.9484705692586735
0.219096487887767,-0.318805463301688,42.683412188039,0.0374,0.0422,0.0144,0.00030000000000000003,0.0,-3.2860845745616514,-3.1653350579401716,-4.240527072400182,-8.111728083308073,1.0381474676175535,0.7749236164413149,0.4051029004933732,0.7464484965894956,0.390217106075541,0.5227649434065889,0.5147635852948272
6.4989573458323004,-0.318803515636691,42.6862936713624,0.043,0.0505,0.016900000000000002,0.0001,9.982706072276985,-3.1465551632885744,-2.985781942700823,-4.080441657053109,-9.210340371976182,1.0538462699798907,0.7711310264293825,0.3416328861051034,0.7317300904277974,0.3241771554703347,0.4430283238465816,6.456121341966434
0.25201739846988,-0.31880159228268395,42.6835021451628,0.0383,0.0422,0.0161,0.0012,0.0,-3.2623053827955366,-3.1653350579401716,-4.1289360069917205,-6.725433722188183,1.0306350901501304,0.7901080029507174,0.4850698880627903,0.7666224549327386,0.4706514388056894,0.6139285847646911,0.7118054865529133
6.0723436531358885,-0.3187996442248761,42.6863836284407,0.0436,0.051,0.0172,0.0001,9.982706020084278,-3.1326981286271485,-2.975929646257811,-4.06284589516273,-9.210340371976182,1.0526788267882852,0.7710600425078821,0.34012837768285353,0.7324741629508976,0.32310745597551593,0.4411178882731128,6.041434044606475
0.13054124366054698,-0.31879772124591904,42.6835921022849,0.04,0.049600000000000005,0.0243,0.006999999999999999,0.0,-3.218875824868201,-3.0037644452512557,-3.7172789286356336,-4.961845129926823,1.0716139309648671,0.8659225973256829,0.6487255729635544,0.8080546289147416,0.6053724706429027,0.7491727031573949,0.7605458146298147
5.051802121954848,-0.318795772795301,42.6864735855173,0.0442,0.05640000000000001,0.0194,0.0001,9.982705967884735,-3.1190304898984844,-2.8752861204781235,-3.9424822129128554,-9.210340371976182,1.0847722136883646,0.791133687219359,0.33864443266272704,0.7293085840845821,0.31218022400416445,0.4280495675174435,5.141089402154193
1.88597804555928,-0.318791901347964,42.68656354259209,0.046,0.0587,0.0222,0.0001,9.982705915691888,-3.0791138824930417,-2.8353155521480864,-3.807662990103904,-9.210340371976182,1.08598631293799,0.8086623975114509,0.3343105420796065,0.7446340601878519,0.30784047468809644,0.4134117563873404,2.213933432820833
0.12589407810804,-0.318788029882865,42.6866534996653,0.0464,0.06100000000000001,0.0244,0.0012,0.0,-3.0704558197499274,-2.7968814148088263,-3.7131721466829815,-6.725433722188183,1.0978140880384093,0.8269090950961702,0.456543911751007,0.7532323588356419,0.4158663262982592,0.5521089494098629,0.4478623901581964
0.0287971157920435,-0.318784158400002,42.6867434567367,0.0522,0.0663,0.0327,0.0054,0.0,-2.952672784093544,-2.7135653817903203,-3.4203802010789293,-5.221356325411908,1.0881155854610252,0.8632586468493032,0.5654991921779271,0.7933519732497427,0.5197050752088347,0.6550750394935168,0.47682966678453625
0.0543011819231709,-0.318712553943729,42.6855711585401,0.0458,0.0618,0.0396,0.0085,0.0,-3.0834711878619983,-2.7838519145184915,-3.2289261607217012,-4.767689115485866,1.107627590311437,0.9549525242698044,0.6467433410971821,0.8621602898148247,0.5838996308455391,0.6772518263059291,0.5290687023856278
0.11940839350308803,-0.318708682498466,42.685661115623,0.0434,0.0529,0.0237,0.0001,7.071677751718438,-3.137295837875778,-2.939351940117884,-3.742280230841052,-9.210340371976182,1.0673427006328329,0.8383380303860067,0.34062756762187235,0.7854441032753136,0.3191360819912036,0.4063129134974741,0.392709805543099
0.19658960954585394,-0.318704811035442,42.6857510727042,0.042800000000000005,0.050800000000000005,0.0171,0.0001,9.982705850960382,-3.1512171763943857,-2.9798589243977007,-4.068676815473522,-9.210340371976182,1.0575054914827289,0.7745066318391375,0.342139057746707,0.7323901748757841,0.32353407192902023,0.4417509724019616,1.4103927081836836
2.11439532151975,-0.318700939554655,42.685841029783795,0.0418,0.0481,0.015,0.0001,14.143355206063351,-3.1748589394514264,-3.0344731018704216,-4.199705077879926,-9.210340371976182,1.0462636618839931,0.7559718791144596,0.34470592955624124,0.7225443324230444,0.3294637309065421,0.4559771852360798,2.5334515269978013
4.83728190714276,-0.318697068056106,42.6859309868616,0.0418,0.0472,0.0144,0.0001,19.965412027699067,-3.1748589394514264,-3.0533613863906277,-4.240527072400182,-9.210340371976182,1.0397914094290754,0.7486944158699649,0.34470592955624124,0.7200428942580464,0.3315145003414781,0.4604093769761876,4.813625359266364
6.84171857278772,-0.318693196539794,42.6860209439377,0.0418,0.0458,0.0131,0.0001,19.96541192329465,-3.1748589394514264,-3.0834711878619983,-4.335143048775032,-9.210340371976182,1.0296379456857498,0.7323539047571999,0.34470592955624124,0.711273227473609,0.3347836304990328,0.470682176086059,6.928054988609182
6.9883151816953895,-0.318689325005723,42.6861109010122,0.0412,0.0458,0.0131,0.0001,19.965411818840302,-3.1893170226266565,-3.0834711878619983,-4.335143048775032,-9.210340371976182,1.034326844103917,0.7356889926683855,0.3462756959917164,0.711273227473609,0.3347836304990328,0.470682176086059,7.008301733477905
1.5160712761568502,-0.31868740636089504,42.6833193748723,0.0374,0.042100000000000005,0.0143,0.0001,5.009494964993401,-3.2860845745616514,-3.1677075382938016,-4.247495741716277,-9.210340371976182,1.0373699386186424,0.773652235195379,0.35678209944988,0.7457823929480464,0.3439294760410829,0.4611659906337346,1.7197758544117083
6.69543447971352,-0.318685453453886,42.686200858084895,0.0412,0.0477,0.0133,0.0001,19.965411714485988,-3.1893170226266565,-3.0428238810878416,-4.319991243754429,-9.210340371976182,1.0481438122164477,0.7382693257162429,0.3462756959917164,0.7043588075524376,0.3303704052399716,0.4690370897582286,7.179104777425862
2.88427445282478,-0.31868353518413,42.6834093319888,0.0363,0.0415,0.0135,0.0001,9.982706673718377,-3.315937537711332,-3.1820618517454844,-4.305065593537753,-9.210340371976182,1.0420719936328111,0.7702408861525405,0.3600233437409719,0.7391436396513942,0.3454879758219769,0.4674165578762485,4.521244940794243
6.489589466273428,-0.318681581884289,42.6862908151559,0.0412,0.0493,0.013800000000000002,0.0001,19.96541161006372,-3.1893170226266565,-3.0098311979334924,-4.2830866868189785,-9.210340371976182,1.0596331863449342,0.7446305096839735,0.3462756959917164,0.7027247912576983,0.3267882701806925,0.4650302283996909,6.801012310452433
4.16669973293022,-0.31867966398960496,42.6834992891037,0.0366,0.0401,0.0135,0.0001,9.98270662148473,-3.3077070385748164,-3.2163789446696134,-4.305065593537753,-9.210340371976182,1.0283946933729802,0.7683290687928074,0.35912972865139736,0.7471149683520861,0.3492139068449545,0.4674165578762485,4.448534703831774
6.19999312084747,-0.31867771029692704,42.68638077222521,0.042100000000000005,0.0499,0.0145,0.0001,19.96541150560301,-3.1677075382938016,-2.997734276224664,-4.2336066295556085,-9.210340371976182,1.0567005766379003,0.7482290669566312,0.3439294760410829,0.7080804946063988,0.32547486359415256,0.4596579994412564,6.606182196590024
0.7743540049136389,-0.3186757927773189,42.6835892462168,0.0368,0.041600000000000005,0.0146,0.0001,0.0,-3.302257433807252,-3.1796551117149194,-4.226733750267846,-9.210340371976182,1.0385583712021549,0.7812787908862225,0.35853804533162065,0.7522723927224955,0.3452266673433144,0.4589117860538908,1.0203777053818937
5.994097671573138,-0.31867383869180393,42.6864707292928,0.043,0.051300000000000005,0.0154,0.0001,19.965411401239788,-3.1465551632885744,-2.9700645268054133,-4.173387769562553,-9.210340371976182,1.0594231656889266,0.7539570576779618,0.3416328861051034,0.7116675206811012,0.32247065872204594,0.4531198197908842,6.189364072010357
0.346714304720987,-0.318671921547272,42.683679203328296,0.039,0.0454,0.0161,0.0001,0.0,-3.2441936328524905,-3.0922431739348353,-4.1289360069917205,-9.210340371976182,1.0491392333560559,0.7857214612575604,0.3522338482433752,0.7489201016190601,0.3357360367857241,0.4482935309920376,0.6472518910094398
4.63125006545729,-0.318669967068917,42.686560686358796,0.0442,0.0534,0.0156,0.0001,14.143354016352784,-3.1190304898984844,-2.929944533015988,-4.1604843647266465,-9.210340371976182,1.064535677980176,0.7496796566145519,0.33864443266272704,0.7042315932867332,0.3181146857428609,0.4517188504113847,4.788616685239477
0.114008416831866,-0.31866805029946504,42.683769160438,0.0452,0.0488,0.0237,0.0067,0.0,-3.0966581921439515,-3.020024966123036,-3.742280230841052,-5.005647752585217,1.0253750306307217,0.8274789703410316,0.6186328613603806,0.8070012879405094,0.6033235088432488,0.7476115811202083,0.648713663189968
1.31648024105078,-0.318666095428268,42.686650643423,0.046200000000000005,0.0578,0.0188,0.0001,9.982705328971043,-3.074775480894444,-2.850766503303805,-3.9738984091462335,-9.210340371976182,1.078578507685926,0.7737428500481066,0.33383950611096863,0.7173727684488728,0.3095180403948677,0.4314605376840801,1.915529565542708
0.105919002984351,-0.318662223769857,42.6867406004855,0.0492,0.0607,0.0218,0.0006000000000000001,0.0,-3.0118616554838744,-2.8018115809166844,-3.825845309187094,-7.418580902748128,1.0749693790966723,0.7872408349212183,0.4059889209226208,0.7323379160648829,0.3776748703891314,0.5157112066769878,0.4820702986907218
0.0257624560049934,-0.31865835209368104,42.686830557546294,0.0522,0.06760000000000001,0.0309,0.0043,0.0,-2.952672784093544,-2.6941472959332184,-3.4769990950784373,-5.449140256282621,1.0959581863065049,0.8492014818965419,0.5418603018502307,0.7748484317257038,0.4944169482198562,0.6380821435215601,0.49224579386114864
0.0252749822957252,-0.31865448039974104,42.6869205146054,0.05930000000000001,0.0806,0.0555,0.0211,0.0,-2.8251459729784574,-2.5182566294695543,-2.8913722582297483,-3.8584822385001165,1.1218657939455303,0.9770952062423679,0.73219100111153,0.8709555202730501,0.652654715976731,0.7493548186847929,0.3863513949981741
0.049483890837120986,-0.318594493216477,42.685478345199705,0.0453,0.0597,0.0396,0.0085,0.0,-3.094448246493149,-2.8184232585835804,-3.2289261607217012,-4.767689115485866,1.0979359601397438,0.9583521246585286,0.6490457266691558,0.8728670518602477,0.5911508049946248,0.6772518263059291,0.621783602681288
0.12938424552821198,-0.31859062161343604,42.6855683022754,0.0439,0.0524,0.0214,0.0001,7.0716774464785415,-3.125840958901011,-2.9488486876551407,-3.8443643569543307,-9.210340371976182,1.060020804725186,0.8130969566520057,0.3393838699394697,0.7670575455005373,0.3201671782540684,0.4173965566627023,0.43788785357324694
1.00860543142728,-0.31858674999263104,42.685658259349395,0.0415,0.05,0.0147,0.0001,14.143354744525869,-3.1820618517454844,-2.9957322735539913,-4.219907785197447,-9.210340371976182,1.062198341232423,0.754059570426513,0.3454879758219769,0.7099046770790567,0.3252574989159953,0.4581706663129561,1.5246764668929467
2.50789606389888,-0.318582878354067,42.68574821642171,0.0407,0.0472,0.0144,0.0001,19.965411167372352,-3.201527186533588,-3.0533613863906277,-4.240527072400182,-9.210340371976182,1.048525471240765,0.7549833150154823,0.34760139769369497,0.7200428942580464,0.3315145003414781,0.4604093769761876,3.2507077594317213
5.73414002468872,-0.31857900669773703,42.6858381734923,0.0401,0.0465,0.013,0.0001,24.126060297107124,-3.2163789446696134,-3.0683029663888264,-4.3428059215206005,-9.210340371976182,1.048259894770125,0.740622307971668,0.3492139068449545,0.7065254634530118,0.3331367617775116,0.4715141619232909,6.1342763906508235
6.886061538228249,-0.318575135023648,42.6859281305612,0.0401,0.0458,0.0124,0.0001,28.28670950356283,-3.2163789446696134,-3.0834711878619983,-4.3900588063711465,-9.210340371976182,1.0431032912941762,0.7326505376196305,0.3492139068449545,0.7023758277194508,0.3347836304990328,0.4766445787094413,7.328567177231965
6.887095278470862,-0.31857126333179103,42.6860180876284,0.0401,0.0449,0.0122,0.0001,29.94811708313196,-3.2163789446696134,-3.103317484233928,-4.406319327242926,-9.210340371976182,1.0364324504373406,0.7299468571838916,0.3492139068449545,0.7042879223589322,0.3369384147491692,0.478410042331313,8.803595298845758
6.88732574673011,-0.318567391622174,42.686108044693896,0.0402,0.0448,0.0124,0.0001,29.948116926470256,-3.2138882833571616,-3.1055471395611978,-4.3900588063711465,-9.210340371976182,1.0348863304684122,0.73208319640114,0.3489434867288825,0.7074044509504568,0.3371804965004641,0.4766445787094413,7.1528102785273635
1.24998592552886,-0.31856547843662003,42.6833165187014,0.037000000000000005,0.042100000000000005,0.0137,0.0001,5.009494695099424,-3.2968373663379125,-3.1677075382938016,-4.2903594461480585,-9.210340371976182,1.0407644413138164,0.7684291742263827,0.35794956898325125,0.7383315030021113,0.3439294760410829,0.4658198582108983,1.509367375586568
6.66822692955291,-0.31856351989479303,42.6861980017577,0.0408,0.0448,0.0125,0.0001,29.94811676984528,-3.1990731975720217,-3.1055471395611978,-4.382026634673881,-9.210340371976182,1.0301158069118983,0.7300442156737602,0.34733495922753005,0.7087011098900631,0.3371804965004641,0.4757724967479859,6.965714422018683
3.4584846367414905,-0.31856160708433395,42.6834064758091,0.0363,0.0386,0.0114,0.0001,15.02848392707047,-3.315937537711332,-3.254503002511352,-4.474141923581687,-9.210340371976182,1.018876779389226,0.7411337401333087,0.3600233437409719,0.7274027194707366,0.3533531738320613,0.4857737871658819,4.044388099703916
6.371598043940098,-0.31855964814964505,42.686287958819705,0.0409,0.0481,0.0133,0.0001,29.948116613288303,-3.1966252159333814,-3.0344731018704216,-4.319991243754429,-9.210340371976182,1.0534366621879134,0.7399610405587882,0.3470691729981646,0.7024257528895392,0.3294637309065421,0.4690370897582286,7.113526963594032
10.674957371039099,-0.31855773571428697,42.6834964329149,0.0356,0.0386,0.0114,0.0001,14.143357553412965,-3.3354096411241523,-3.254503002511352,-4.474141923581687,-9.210340371976182,1.0248599059673225,0.7454858826771537,0.3621375005067812,0.7274027194707366,0.3533531738320613,0.4857737871658819,10.60404753386246
6.20064437464998,-0.31855577638673904,42.6863779158801,0.0413,0.0493,0.0141,0.0001,29.948116456599845,-3.18689277901515,-3.0098311979334924,-4.261580481598013,-9.210340371976182,1.0588277446267504,0.7478194516744463,0.34601248708589977,0.7062711148904223,0.3267882701806925,0.4626952218361551,9.97272429291473
9.115247183113633,-0.31855386432648,42.6835863900192,0.0368,0.0386,0.0114,0.0001,9.98270603469048,-3.302257433807252,-3.254503002511352,-4.474141923581687,-9.210340371976182,1.0146733406787611,0.738076147384188,0.35853804533162065,0.7274027194707366,0.3533531738320613,0.4857737871658819,9.095004522647914
6.29679737051618,-0.318551904606067,42.68646787293879,0.042100000000000005,0.050800000000000005,0.015,0.0001,28.28670742152734,-3.1677075382938016,-2.9798589243977007,-4.199705077879926,-9.210340371976182,1.0630394319536685,0.7542690449808696,0.3439294760410829,0.7095400436789664,0.32353407192902023,0.4559771852360798,7.019521051151724
3.79392556854078,-0.318549992920909,42.6836763471217,0.0377,0.0394,0.0117,0.0001,9.982705982474638,-3.278095184528172,-3.2339894626782484,-4.4481664371784255,-9.210340371976182,1.013638177353057,0.7369542553824813,0.3559146624485518,0.7270387716718717,0.3511259445436065,0.4829535345634596,4.028172663471176
6.1153239354118085,-0.318548032807633,42.6865578299958,0.043,0.0509,0.0154,0.0001,24.12605858546856,-3.1465551632885744,-2.97789235542566,-4.173387769562553,-9.210340371976182,1.0566383158731758,0.7539570576779618,0.3416328861051034,0.7135431739998119,0.3233205544158103,0.4531198197908842,6.877681301144118
0.335580821406341,-0.31854612149758,42.683766304222495,0.0384,0.041600000000000005,0.0149,0.0001,0.0,-3.2596978193884563,-3.1796551117149194,-4.206394066030724,-9.210340371976182,1.0251733929817206,0.7749387642286216,0.3539171939081173,0.7559099460967372,0.3452266673433144,0.4567034328969316,0.600223747578366
3.6515649323135495,-0.318544160991434,42.686647787051,0.0441,0.0532,0.015700000000000002,0.0001,14.143353107563376,-3.1212954965293367,-2.9336968826345378,-4.154094566627874,-9.210340371976182,1.0639461476082457,0.7513780551854596,0.3388903526330404,0.7062181266171788,0.31852209192623804,0.4510250868976916,3.9221179198549474
0.0859108961473063,-0.3185422500564849,42.6838562613216,0.0407,0.0436,0.0165,0.0001,0.0,-3.201527186533588,-3.1326981286271485,-4.104394898075602,-9.210340371976182,1.0219711747127715,0.7800241609389643,0.34760139769369497,0.7632545616153927,0.34012837768285353,0.4456290139465235,0.38417671793603425
0.963764759839593,-0.318540289157471,42.6867377441046,0.0461,0.0544,0.0188,0.0001,9.98270474219344,-3.076942328979534,-2.9113911251202405,-3.9738984091462335,-9.210340371976182,1.0568632645853988,0.7742881201738108,0.334074768652588,0.7326284734454834,0.316100275075455,0.4314605376840801,1.4815972981742833
0.0888650259196538,-0.318536417305743,42.6868277011565,0.0492,0.0601,0.0215,0.0002,9.982704689993342,-3.0118616554838744,-2.811745437440975,-3.83970234384852,-8.517193191416238,1.0711715276134772,0.7843997752349461,0.3536213853314113,0.7322821369071991,0.3301258259909728,0.4508178055322536,0.4037446633643908
0.0548303296871068,-0.318532545436254,42.6869176582067,0.0499,0.06760000000000001,0.0243,0.0011,0.0,-2.997734276224664,-2.6941472959332184,-3.7172789286356336,-6.812445099177812,1.1126838835982376,0.8064324291437912,0.44003793536427294,0.7247632872473363,0.39547434976883294,0.5456600199367874,0.3196770801298376
0.0226782387780438,-0.3185286735489989,42.687007615255105,0.0551,0.0724,0.0298,0.0015,0.0,-2.8986055628232683,-2.6255489795904663,-3.513246885470778,-6.502290170873972,1.1039998055093962,0.8250503472473306,0.4457822531216977,0.7473283447424562,0.40378834389016,0.5403091515675258,0.27004774359170847
0.0125040131117203,-0.318524801643981,42.6870975723019,0.0577,0.0805,0.048400000000000006,0.025900000000000003,0.0,-2.852498105468084,-2.5194980945576195,-3.0282554652595515,-3.653512310276645,1.1321691854539515,0.9419608544233558,0.7807550278247432,0.831996548330071,0.6896098550073977,0.8288614374561258,0.4917104116275311
0.154984405009106,-0.318480304583356,42.685295574675706,0.0408,0.0478,0.0239,0.004200000000000001,0.0,-3.1990731975720217,-3.0407296394847267,-3.7338768200446717,-5.472670753692813,1.0520741982553001,0.8567698806769279,0.5845542956176142,0.8143626011337856,0.5556207885213855,0.6822768969840093,0.7557897294425797
0.218836023742761,-0.31847643284030297,42.685385531745894,0.0398,0.047400000000000005,0.0198,0.0001,0.0,-3.223888366691745,-3.0491330502811063,-3.922073341281648,-9.210340371976182,1.0573131160657379,0.8219857422753469,0.3500292319815781,0.7774288711502566,0.33105541458147875,0.4258337024346173,0.4764971168016075
0.190883794109001,-0.31847256107948696,42.6854754888144,0.0415,0.046200000000000005,0.0161,0.0001,7.071677140615134,-3.1820618517454844,-3.074775480894444,-4.1289360069917205,-9.210340371976182,1.034892424346974,0.7706735697422171,0.3454879758219769,0.7446895460931783,0.33383950611096863,0.4482935309920376,0.5927519255458862
1.12799503350494,-0.31846868930090805,42.6855654458811,0.0415,0.046,0.0125,0.0001,14.143354132539693,-3.1820618517454844,-3.0791138824930417,-4.382026634673881,-9.210340371976182,1.0334342844016828,0.7261621430063032,0.3454879758219769,0.7026689108023177,0.3343105420796065,0.4757724967479859,1.4841577791974359
2.97384036728261,-0.318464817504563,42.6856554029462,0.0413,0.0458,0.0125,0.0001,21.215031431341085,-3.18689277901515,-3.0834711878619983,-4.382026634673881,-9.210340371976182,1.033540638083556,0.7272645843359472,0.34601248708589977,0.7036632692880644,0.3347836304990328,0.4757724967479859,3.7551266700063635
6.18769408110366,-0.318460945690456,42.6857453600095,0.0401,0.0458,0.0127,0.0001,28.286708580208238,-3.2163789446696134,-3.0834711878619983,-4.366153285517592,-9.210340371976182,1.0431032912941762,0.7366619388600607,0.3492139068449545,0.7062214691567943,0.3347836304990328,0.4740490697610109,6.874544109229318
8.78630985024238,-0.318457073858584,42.6858353170712,0.0395,0.0453,0.0122,0.0001,34.10876485338571,-3.2314546070750607,-3.094448246493149,-4.406319327242926,-9.210340371976182,1.0442748915698226,0.7333682302814425,0.35085072609338497,0.7022750773783282,0.3359754494967921,0.478410042331313,9.132093472639086
8.23629921581705,-0.3184532020089489,42.6859252741311,0.0395,0.0449,0.0112,0.0001,38.26941383522068,-3.2314546070750607,-3.103317484233928,-4.4918415006810894,-9.210340371976182,1.041290368611049,0.7194053055044534,0.35085072609338497,0.6908786705326487,0.3369384147491692,0.4876954943324547,9.238904948905683
7.23808089318828,-0.31844933014155,42.6860152311894,0.0391,0.0442,0.0112,0.0001,39.930821708318284,-3.2416328119908173,-3.1190304898984844,-4.4918415006810894,-9.210340371976182,1.0393078305869088,0.7216712369524381,0.3519558106510333,0.6943767916622954,0.33864443266272704,0.4876954943324547,8.214199222480024
0.6974464671402509,-0.31844742204014803,42.683223705300605,0.0414,0.0485,0.0236,0.0006000000000000001,0.0,-3.1844743981508685,-3.0261914810386994,-3.7465085669505727,-7.418580902748128,1.052304329750423,0.8499845499466814,0.4292565437914436,0.8077364369946798,0.4079205336855842,0.5050168780342776,0.9359585835799009
7.16784827769417,-0.318445458256389,42.6861051882459,0.0397,0.0448,0.0125,0.0001,39.93082149950784,-3.2264040912889924,-3.1055471395611978,-4.382026634673881,-9.210340371976182,1.0389164763233545,0.7362812598534348,0.3503023733092213,0.7087011098900631,0.3371804965004641,0.4757724967479859,7.505213515084711
2.14681554053942,-0.31844355053010304,42.683313662401,0.037000000000000005,0.041600000000000005,0.012,0.0001,7.0716785454215305,-3.2968373663379125,-3.1796551117149194,-4.422848629194137,-9.210340371976182,1.0368537625955891,0.7454104001155045,0.35794956898325125,0.7189156533024434,0.3452266673433144,0.4802046884880938,2.6442510498819685
