GridType,SeedSpacing,k,nTrain,Superpixels,Time,TrainingPrSuperpixels,TP,FP,TN,FN,TotalPixels,SuperpixelsProportion,TrainingPrPixels,FPR,FNR,Sensitivity,Specificity,FDR,FOR,Precision,NPV,Accuracy
hex,20,4,135,270,2.3781886100769043,0.5,12620,214,90497,36,103367,0.0026120522023469774,0.0013060261011734887,0.0023591405672961385,0.0028445006321112516,0.9971554993678887,0.9976408594327039,0.016674458469689887,0.00039764505760330485,0.9833255415303102,0.9996023549423967,0.997581433145975
hex,20,5,135,270,2.848726987838745,0.5,12620,214,90497,36,103367,0.0026120522023469774,0.0013060261011734887,0.0023591405672961385,0.0028445006321112516,0.9971554993678887,0.9976408594327039,0.016674458469689887,0.00039764505760330485,0.9833255415303102,0.9996023549423967,0.997581433145975
hex,30,3,63,126,4.17222785949707,0.5,12656,10884,79827,0,103367,0.0012189576944285894,0.0006094788472142947,0.11998544829182789,0.0,1.0,0.8800145517081721,0.46236193712829227,0.0,0.5376380628717077,1.0,0.8947052734431685
hex,30,4,63,126,2.1090893745422363,0.5,12656,318,90393,0,103367,0.0012189576944285894,0.0006094788472142947,0.0035056387869166913,0.0,1.0,0.9964943612130833,0.02451055958069986,0.0,0.9754894404193002,1.0,0.9969235829616803
hex,30,5,63,126,2.8197696208953857,0.5,12656,318,90393,0,103367,0.0012189576944285894,0.0006094788472142947,0.0035056387869166913,0.0,1.0,0.9964943612130833,0.02451055958069986,0.0,0.9754894404193002,1.0,0.9969235829616803
hex,40,3,32,65,3.5001461505889893,0.5,12656,9194,81517,0,103367,0.0006288273820464946,0.0003095765573151973,0.10135485222299391,0.0,1.0,0.8986451477770061,0.4207780320366133,0.0,0.5792219679633868,1.0,0.9110547853763774
hex,40,4,32,65,2.253011465072632,0.5,12656,9194,81517,0,103367,0.0006288273820464946,0.0003095765573151973,0.10135485222299391,0.0,1.0,0.8986451477770061,0.4207780320366133,0.0,0.5792219679633868,1.0,0.9110547853763774
hex,40,5,32,65,2.735097885131836,0.5,12656,9194,81517,0,103367,0.0006288273820464946,0.0003095765573151973,0.10135485222299391,0.0,1.0,0.8986451477770061,0.4207780320366133,0.0,0.5792219679633868,1.0,0.9110547853763774
square,10,3,1070,1426,3.126648187637329,0.75,12544,306,90405,112,103367,0.01379550533535848,0.01035146613522691,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,4,1070,1426,2.9862265586853027,0.75,12532,212,90499,124,103367,0.01379550533535848,0.01035146613522691,0.002337092524611128,0.009797724399494312,0.9902022756005057,0.9976629074753889,0.016635279347143754,0.0013683060591682024,0.9833647206528563,0.9986316939408318,0.9967494461481904
square,10,5,1070,1426,2.73136830329895,0.75,12532,212,90499,124,103367,0.01379550533535848,0.01035146613522691,0.002337092524611128,0.009797724399494312,0.9902022756005057,0.9976629074753889,0.016635279347143754,0.0013683060591682024,0.9833647206528563,0.9986316939408318,0.9967494461481904
square,20,3,259,345,2.6652910709381104,0.75,12626,198,90513,30,103367,0.003337622258554471,0.0025056352607698783,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,20,4,259,345,2.9868175983428955,0.75,12626,198,90513,30,103367,0.003337622258554471,0.0025056352607698783,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,20,5,259,345,3.3314883708953857,0.75,12626,198,90513,30,103367,0.003337622258554471,0.0025056352607698783,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,30,3,120,160,2.8914828300476074,0.75,12656,10287,80424,0,103367,0.0015478827865759866,0.0011609120899319899,0.11340410755035221,0.0,1.0,0.8865958924496478,0.44837205247788,0.0,0.55162794752212,1.0,0.9004808110905802
square,30,4,120,160,2.473893404006958,0.75,12656,340,90371,0,103367,0.0015478827865759866,0.0011609120899319899,0.0037481672564518083,0.0,1.0,0.9962518327435482,0.02616189596799015,0.0,0.9738381040320099,1.0,0.9967107490785261
square,30,5,120,160,2.616893768310547,0.75,12656,340,90371,0,103367,0.0015478827865759866,0.0011609120899319899,0.0037481672564518083,0.0,1.0,0.9962518327435482,0.02616189596799015,0.0,0.9738381040320099,1.0,0.9967107490785261
square,40,3,72,96,3.3905155658721924,0.75,12616,231,90480,40,103367,0.0009287296719455919,0.0006965472539591939,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
square,40,4,72,96,2.1509790420532227,0.75,12616,231,90480,40,103367,0.0009287296719455919,0.0006965472539591939,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
square,40,5,72,96,2.7558608055114746,0.75,12616,231,90480,40,103367,0.0009287296719455919,0.0006965472539591939,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
hex,10,3,765,1020,3.1740646362304688,0.75,12539,390,90321,117,103367,0.009867752764421913,0.0074008145733164355,0.0042993683235770744,0.009244627054361567,0.9907553729456384,0.995700631676423,0.03016474592002475,0.0012937039739932329,0.9698352540799753,0.9987062960260068,0.9950951464200374
hex,10,4,765,1020,2.124582529067993,0.75,10069,125,90586,2587,103367,0.009867752764421913,0.0074008145733164355,0.001378002667813165,0.20440897597977245,0.7955910240202275,0.9986219973321868,0.012262114969589955,0.02776555439880652,0.98773788503041,0.9722344456011934,0.973763386767537
hex,10,5,765,1020,2.6625068187713623,0.75,9808,124,90587,2848,103367,0.009867752764421913,0.0074008145733164355,0.0013669786464706596,0.225031605562579,0.774968394437421,0.9986330213535294,0.012484897301651228,0.030481083105902498,0.9875151026983487,0.9695189168940975,0.971248077239351
hex,20,3,202,270,3.4929583072662354,0.75,12626,228,90483,30,103367,0.0026120522023469774,0.001954202018052183,0.002513476866091213,0.002370417193426043,0.997629582806574,0.9974865231339088,0.01773766920802863,0.00033144410195220576,0.9822623307919713,0.9996685558980478,0.9975040390066462
hex,20,4,202,270,2.320303201675415,0.75,12626,228,90483,30,103367,0.0026120522023469774,0.001954202018052183,0.002513476866091213,0.002370417193426043,0.997629582806574,0.9974865231339088,0.01773766920802863,0.00033144410195220576,0.9822623307919713,0.9996685558980478,0.9975040390066462
