"var1.pred" "var1.var" "x" "y" "optional"
0.0921359107060317 NA -0.318940934174312 42.6859366990735 TRUE
1.74485518573443 NA -0.318937063009089 42.6860266561675 TRUE
0.0298306894167206 NA -0.318935133070693 42.683235129689 TRUE
4.77763186025763 NA -0.318933191826106 42.6861166132598 TRUE
0.0856746682482122 NA -0.318931262262727 42.6833250868251 TRUE
5.96057404242784 NA -0.318929320625361 42.6862065703504 TRUE
0.0599732935395646 NA -0.318927391437003 42.6834150439595 TRUE
5.95028648921436 NA -0.318925449406856 42.6862965274393 TRUE
5.24953779235835 NA -0.318921578170589 42.6863864845265 TRUE
3.37560002178999 NA -0.318917706916561 42.686476441612 TRUE
0.844566985347922 NA -0.318913835644774 42.6865663986958 TRUE
0.0430455180805101 NA -0.318909964355224 42.6866563557779 TRUE
0.0667026628728776 NA -0.318826743734579 42.6857539288571 TRUE
0.18493512297837 NA -0.318822872429334 42.6858438859456 TRUE
0.384641741921585 NA -0.318819001106329 42.6859338430324 TRUE
4.73027900985769 NA -0.318815129765561 42.6860238001175 TRUE
6.46391092071395 NA -0.318811258407034 42.6861137572008 TRUE
0.160305223375451 NA -0.318809334302932 42.6833222309135 TRUE
6.65089735590093 NA -0.318807387030743 42.6862037142825 TRUE
0.219096487887767 NA -0.318805463301688 42.683412188039 TRUE
6.4989573458323 NA -0.318803515636691 42.6862936713624 TRUE
0.25201739846988 NA -0.318801592282684 42.6835021451628 TRUE
6.07234365313589 NA -0.318799644224876 42.6863836284407 TRUE
0.130541243660547 NA -0.318797721245919 42.6835921022849 TRUE
5.05180212195485 NA -0.318795772795301 42.6864735855173 TRUE
1.88597804555928 NA -0.318791901347964 42.6865635425921 TRUE
0.12589407810804 NA -0.318788029882865 42.6866534996653 TRUE
0.0287971157920435 NA -0.318784158400002 42.6867434567367 TRUE
0.0543011819231709 NA -0.318712553943729 42.6855711585401 TRUE
0.119408393503088 NA -0.318708682498466 42.685661115623 TRUE
0.196589609545854 NA -0.318704811035442 42.6857510727042 TRUE
2.11439532151975 NA -0.318700939554655 42.6858410297838 TRUE
4.83728190714276 NA -0.318697068056106 42.6859309868616 TRUE
6.84171857278772 NA -0.318693196539794 42.6860209439377 TRUE
6.98831518169539 NA -0.318689325005723 42.6861109010122 TRUE
1.51607127615685 NA -0.318687406360895 42.6833193748723 TRUE
6.69543447971352 NA -0.318685453453886 42.6862008580849 TRUE
2.88427445282478 NA -0.31868353518413 42.6834093319888 TRUE
6.48958946627343 NA -0.318681581884289 42.6862908151559 TRUE
4.16669973293022 NA -0.318679663989605 42.6834992891037 TRUE
6.19999312084747 NA -0.318677710296927 42.6863807722252 TRUE
0.774354004913639 NA -0.318675792777319 42.6835892462168 TRUE
5.99409767157314 NA -0.318673838691804 42.6864707292928 TRUE
0.346714304720987 NA -0.318671921547272 42.6836792033283 TRUE
4.63125006545729 NA -0.318669967068917 42.6865606863588 TRUE
0.114008416831866 NA -0.318668050299465 42.683769160438 TRUE
1.31648024105078 NA -0.318666095428268 42.686650643423 TRUE
0.105919002984351 NA -0.318662223769857 42.6867406004855 TRUE
0.0257624560049934 NA -0.318658352093681 42.6868305575463 TRUE
0.049483890837121 NA -0.318594493216477 42.6854783451997 TRUE
0.129384245528212 NA -0.318590621613436 42.6855683022754 TRUE
1.00860543142728 NA -0.318586749992631 42.6856582593494 TRUE
2.50789606389888 NA -0.318582878354067 42.6857482164217 TRUE
5.73414002468872 NA -0.318579006697737 42.6858381734923 TRUE
6.88606153822825 NA -0.318575135023648 42.6859281305612 TRUE
6.88709527847086 NA -0.318571263331791 42.6860180876284 TRUE
6.88732574673011 NA -0.318567391622174 42.6861080446939 TRUE
1.24998592552886 NA -0.31856547843662 42.6833165187014 TRUE
6.66822692955291 NA -0.318563519894793 42.6861980017577 TRUE
3.45848463674149 NA -0.318561607084334 42.6834064758091 TRUE
6.3715980439401 NA -0.318559648149645 42.6862879588197 TRUE
10.6749573710391 NA -0.318557735714287 42.6834964329149 TRUE
6.20064437464998 NA -0.318555776386739 42.6863779158801 TRUE
9.11524718311363 NA -0.31855386432648 42.6835863900192 TRUE
6.29679737051618 NA -0.318551904606067 42.6864678729388 TRUE
3.79392556854078 NA -0.318549992920909 42.6836763471217 TRUE
6.11532393541181 NA -0.318548032807633 42.6865578299958 TRUE
0.335580821406341 NA -0.31854612149758 42.6837663042225 TRUE
3.65156493231355 NA -0.318544160991434 42.686647787051 TRUE
0.0859108961473063 NA -0.318542250056485 42.6838562613216 TRUE
0.963764759839593 NA -0.318540289157471 42.6867377441046 TRUE
0.0888650259196538 NA -0.318536417305743 42.6868277011565 TRUE
0.0548303296871068 NA -0.318532545436254 42.6869176582067 TRUE
0.0226782387780438 NA -0.318528673548999 42.6870076152551 TRUE
0.154984405009106 NA -0.318480304583356 42.6852955746757 TRUE
0.218836023742761 NA -0.318476432840303 42.6853855317459 TRUE
0.190883794109001 NA -0.318472561079487 42.6854754888144 TRUE
1.12799503350494 NA -0.318468689300908 42.6855654458811 TRUE
2.97384036728261 NA -0.318464817504563 42.6856554029462 TRUE
6.18769408110366 NA -0.318460945690456 42.6857453600095 TRUE
8.78630985024238 NA -0.318457073858584 42.6858353170712 TRUE
8.23629921581705 NA -0.318453202008949 42.6859252741311 TRUE
7.23808089318828 NA -0.31844933014155 42.6860152311894 TRUE
0.697446467140251 NA -0.318447422040148 42.6832237053006 TRUE
7.16784827769417 NA -0.318445458256389 42.6861051882459 TRUE
2.14681554053942 NA -0.318443550530103 42.683313662401 TRUE
6.92491268922852 NA -0.318441586353462 42.6861951453008 TRUE
3.62738883626949 NA -0.318439679002298 42.6834036194996 TRUE
6.5640528208499 NA -0.31843771443277 42.6862851023539 TRUE
10.7619825289605 NA -0.318435807456731 42.6834935765966 TRUE
6.28513150341537 NA -0.318433842494316 42.6863750594054 TRUE
14.5195319785077 NA -0.3184319358934 42.6835835336919 TRUE
6.25160933541927 NA -0.318429970538094 42.6864650164551 TRUE
10.5572882243254 NA -0.318428064312308 42.6836734907855 TRUE
6.24422030523767 NA -0.318426098564112 42.6865549735031 TRUE
2.99205262134306 NA -0.318424192713453 42.6837634478773 TRUE
5.4695107624439 NA -0.318422226572362 42.6866449305495 TRUE
0.32803164935365 NA -0.318420321096835 42.6838534049675 TRUE
2.81955178888268 NA -0.318418354562852 42.6867348875941 TRUE
0.29947552779273 NA -0.318416449462458 42.683943362056 TRUE
0.989302925782053 NA -0.318414482535574 42.6868248446371 TRUE
0.203915886842752 NA -0.318412577810314 42.6840333191427 TRUE
0.410259907885427 NA -0.318410610490531 42.6869148016783 TRUE
0.0475436283269041 NA -0.318406738427723 42.6870047587178 TRUE
0.0143150201587962 NA -0.318402866347149 42.6870947157556 TRUE
0.381953565727956 NA -0.318362244716036 42.6852027611157 TRUE
0.713081348129384 NA -0.318358372815206 42.6852927181786 TRUE
2.4252584393799 NA -0.318354500896615 42.6853826752398 TRUE
2.56662182057851 NA -0.318350628960261 42.6854726322994 TRUE
3.65199616157647 NA -0.318346757006141 42.6855625893572 TRUE
5.67762720958756 NA -0.318342885034254 42.6856525464133 TRUE
8.17064083185095 NA -0.318339013044607 42.6857425034677 TRUE
9.42209342168707 NA -0.318335141037194 42.6858324605204 TRUE
9.45989319639092 NA -0.318331269012016 42.6859224175714 TRUE
0.769607442581059 NA -0.318329365994717 42.6831308917863 TRUE
8.72568998238977 NA -0.318327396969074 42.6860123746208 TRUE
2.49371228334646 NA -0.318325494326916 42.6832208488794 TRUE
8.13158331663332 NA -0.318323524908366 42.6861023316684 TRUE
4.25189138305793 NA -0.318321622641353 42.6833108059709 TRUE
7.68675443672818 NA -0.318319652829895 42.6861922887143 TRUE
6.59157674075871 NA -0.318317750938027 42.6834007630606 TRUE
7.14727725974151 NA -0.318315780733657 42.6862822457585 TRUE
13.737543536076 NA -0.318313879216938 42.6834907201486 TRUE
6.58833772419497 NA -0.318311908619655 42.686372202801 TRUE
15.6232672179906 NA -0.318310007478084 42.683580677235 TRUE
6.30579336689952 NA -0.31830803648789 42.6864621598418 TRUE
13.4289132246497 NA -0.318306135721469 42.6836706343196 TRUE
6.29716450007482 NA -0.318304164338355 42.6865521168809 TRUE
7.27962276134834 NA -0.318302263947093 42.6837605914025 TRUE
6.02099023316642 NA -0.318300292171058 42.6866420739183 TRUE
3.76000384382643 NA -0.318298392154952 42.6838505484837 TRUE
4.55555228480184 NA -0.318296419985996 42.686732030954 TRUE
3.03134324972235 NA -0.318294520345047 42.6839405055633 TRUE
2.5888132042512 NA -0.318292547783167 42.686821987988 TRUE
0.920640385046611 NA -0.318290648517379 42.6840304626411 TRUE
1.18291986641903 NA -0.318288675562573 42.6869119450202 TRUE
0.631514396147262 NA -0.318286776671948 42.6841204197172 TRUE
0.370378180802386 NA -0.318284803324212 42.6870019020508 TRUE
0.0430590241621717 NA -0.318280931068086 42.6870918590797 TRUE
0.0197062485355858 NA -0.318277058794194 42.6871818161069 TRUE
3.1040348957069 NA -0.318251929263694 42.6849300333257 TRUE
7.51444428197642 NA -0.318248057240624 42.6850199903848 TRUE
3.24153726755238 NA -0.318244185199788 42.6851099474422 TRUE
7.35714287373026 NA -0.318240313141188 42.6851999044978 TRUE
8.74655035399686 NA -0.318236441064823 42.6852898615518 TRUE
3.4035190921487 NA -0.318234540880635 42.6824983356074 TRUE
8.69271274745143 NA -0.318232568970692 42.6853798186041 TRUE
5.89795771877464 NA -0.318230669161657 42.6825882927035 TRUE
7.70950600814952 NA -0.318228696858797 42.6854697756547 TRUE
5.96301313438471 NA -0.318226797424915 42.6826782497979 TRUE
7.42916613587383 NA -0.318224824729138 42.6855597327036 TRUE
3.64012905334851 NA -0.318222925670411 42.6827682068906 TRUE
